z_m,potential_v,electric_field_v_m,charge_c_m3
  4.9637412142E+00,  2.2232781327E-01,  1.0048890464E-01, -3.3561975533E-13
  4.9756830261E+00,  2.2113049299E-01,  1.0003713051E-01, -3.3431179949E-13
  4.9876464450E+00,  2.1993640544E-01,  9.9586304364E-02, -3.3300658914E-13
  4.9996315526E+00,  2.1874555061E-01,  9.9136425792E-02, -3.3170411853E-13
  5.0116384316E+00,  2.1755792850E-01,  9.8687494385E-02, -3.3040438194E-13
  5.0236671650E+00,  2.1637353912E-01,  9.8239509738E-02, -3.2910737367E-13
  5.0357178364E+00,  2.1519238247E-01,  9.7792471450E-02, -3.2781308802E-13
  5.0477905300E+00,  2.1401445853E-01,  9.7346379122E-02, -3.2652151931E-13
  5.0598853305E+00,  2.1283976733E-01,  9.6901232360E-02, -3.2523266188E-13
  5.0720023231E+00,  2.1166830884E-01,  9.6457030773E-02, -3.2394651008E-13
  5.0841415939E+00,  2.1050008308E-01,  9.6013773973E-02, -3.2266305828E-13
  5.0963032293E+00,  2.0933509005E-01,  9.5571461575E-02, -3.2138230086E-13
  5.1084873163E+00,  2.0817332974E-01,  9.5130093200E-02, -3.2010423221E-13
  5.1206939425E+00,  2.0701480215E-01,  9.4689668470E-02, -3.1882884674E-13
  5.1329231963E+00,  2.0585950729E-01,  9.4250187011E-02, -3.1755613888E-13
  5.1451751665E+00,  2.0470744515E-01,  9.3811648455E-02, -3.1628610306E-13
  5.1574499426E+00,  2.0355861574E-01,  9.3374052433E-02, -3.1501873373E-13
  5.1697476146E+00,  2.0241301905E-01,  9.2937398584E-02, -3.1375402538E-13
  5.1820682733E+00,  2.0127065509E-01,  9.2501686548E-02, -3.1249197246E-13
  5.1944120100E+00,  2.0013152385E-01,  9.2066915969E-02, -3.1123256949E-13
  5.2067789167E+00,  1.9899562533E-01,  9.1633086496E-02, -3.0997581097E-13
  5.2191690860E+00,  1.9786295954E-01,  9.1200197780E-02, -3.0872169143E-13
  5.2315826112E+00,  1.9673352647E-01,  9.0768249477E-02, -3.0747020540E-13
  5.2440195863E+00,  1.9560732613E-01,  9.0337241245E-02, -3.0622134743E-13
  5.2564801057E+00,  1.9448435851E-01,  8.9907172748E-02, -3.0497511210E-13
  5.2689642648E+00,  1.9336462362E-01,  8.9478043651E-02, -3.0373149398E-13
  5.2814721595E+00,  1.9224812145E-01,  8.9049853624E-02, -3.0249048767E-13
  5.2940038864E+00,  1.9113485200E-01,  8.8622602343E-02, -3.0125208778E-13
  5.3065595428E+00,  1.9002481528E-01,  8.8196289483E-02, -3.0001628893E-13
  5.3191392267E+00,  1.8891801128E-01,  8.7770914727E-02, -2.9878308575E-13
  5.3317430369E+00,  1.8781444001E-01,  8.7346477759E-02, -2.9755247290E-13
  5.3443710727E+00,  1.8671410146E-01,  8.6922978270E-02, -2.9632444504E-13
  5.3570234342E+00,  1.8561699564E-01,  8.6500415950E-02, -2.9509899685E-13
  5.3697002224E+00,  1.8452312254E-01,  8.6078790498E-02, -2.9387612302E-13
  5.3824015388E+00,  1.8343248216E-01,  8.5658101614E-02, -2.9265581825E-13
  5.3951274857E+00,  1.8234507451E-01,  8.5238349001E-02, -2.9143807727E-13
  5.4078781662E+00,  1.8126089959E-01,  8.4819532368E-02, -2.9022289480E-13
  5.4206536842E+00,  1.8017995739E-01,  8.4401651428E-02, -2.8901026559E-13
  5.4334541443E+00,  1.7910224791E-01,  8.3984705896E-02, -2.8780018441E-13
  5.4462796517E+00,  1.7802777115E-01,  8.3568695493E-02, -2.8659264602E-13
  5.4591303127E+00,  1.7695652713E-01,  8.3153619942E-02, -2.8538764521E-13
  5.4720062341E+00,  1.7588851582E-01,  8.2739478972E-02, -2.8418517679E-13
  5.4849075238E+00,  1.7482373724E-01,  8.2326272314E-02, -2.8298523555E-13
  5.4978342902E+00,  1.7376219138E-01,  8.1913999704E-02, -2.8178781635E-13
  5.5107866426E+00,  1.7270387825E-01,  8.1502660883E-02, -2.8059291400E-13
  5.5237646913E+00,  1.7164879785E-01,  8.1092255595E-02, -2.7940052336E-13
  5.5367685473E+00,  1.7059695016E-01,  8.0682783588E-02, -2.7821063931E-13
  5.5497983223E+00,  1.6954833520E-01,  8.0274244614E-02, -2.7702325672E-13
  5.5628541290E+00,  1.6850295297E-01,  7.9866638429E-02, -2.7583837049E-13
  5.5759360811E+00,  1.6746080346E-01,  7.9459964795E-02, -2.7465597551E-13
  5.5890442928E+00,  1.6642188667E-01,  7.9054223476E-02, -2.7347606672E-13
  5.6021788795E+00,  1.6538620261E-01,  7.8649414240E-02, -2.7229863903E-13
  5.6153399573E+00,  1.6435375128E-01,  7.8245536862E-02, -2.7112368740E-13
  5.6285276433E+00,  1.6332453266E-01,  7.7842591118E-02, -2.6995120679E-13
  5.6417420554E+00,  1.6229854678E-01,  7.7440576791E-02, -2.6878119216E-13
  5.6549833125E+00,  1.6127579361E-01,  7.7039493666E-02, -2.6761363851E-13
  5.6682515345E+00,  1.6025627317E-01,  7.6639341533E-02, -2.6644854082E-13
  5.6815468420E+00,  1.5923998546E-01,  7.6240120187E-02, -2.6528589411E-13
  5.6948693567E+00,  1.5822693047E-01,  7.5841829427E-02, -2.6412569340E-13
  5.7082192013E+00,  1.5721710820E-01,  7.5444469056E-02, -2.6296793372E-13
  5.7215964994E+00,  1.5621051866E-01,  7.5048038882E-02, -2.6181261012E-13
  5.7350013755E+00,  1.5520716184E-01,  7.4652538717E-02, -2.6065971767E-13
  5.7484339552E+00,  1.5420703775E-01,  7.4257968378E-02, -2.5950925144E-13
  5.7618943650E+00,  1.5321014638E-01,  7.3864327685E-02, -2.5836120651E-13
  5.7753827326E+00,  1.5221648773E-01,  7.3471616465E-02, -2.5721557798E-13
  5.7888991865E+00,  1.5122606181E-01,  7.3079834547E-02, -2.5607236097E-13
  5.8024438563E+00,  1.5023886862E-01,  7.2688981765E-02, -2.5493155059E-13
  5.8160168728E+00,  1.4925490814E-01,  7.2299057960E-02, -2.5379314198E-13
  5.8296183676E+00,  1.4827418040E-01,  7.1910062975E-02, -2.5265713030E-13
  5.8432484736E+00,  1.4729668537E-01,  7.1521996659E-02, -2.5152351070E-13
  5.8569073246E+00,  1.4632242308E-01,  7.1134858864E-02, -2.5039227835E-13
  5.8705950556E+00,  1.4535139350E-01,  7.0748649448E-02, -2.4926342845E-13
  5.8843118026E+00,  1.4438359665E-01,  7.0363368275E-02, -2.4813695619E-13
  5.8980577029E+00,  1.4341903253E-01,  6.9979015211E-02, -2.4701285677E-13
  5.9118328948E+00,  1.4245770112E-01,  6.9595590128E-02, -2.4589112543E-13
  5.9256375178E+00,  1.4149960245E-01,  6.9213092903E-02, -2.4477175740E-13
  5.9394717125E+00,  1.4054473649E-01,  6.8831523418E-02, -2.4365474793E-13
  5.9533356206E+00,  1.3959310327E-01,  6.8450881559E-02, -2.4254009226E-13
  5.9672293853E+00,  1.3864470276E-01,  6.8071167219E-02, -2.4142778569E-13
  5.9811531506E+00,  1.3769953498E-01,  6.7692380293E-02, -2.4031782348E-13
  5.9951070620E+00,  1.3675759993E-01,  6.7314520682E-02, -2.3921020094E-13
  6.0090912662E+00,  1.3581889760E-01,  6.6937588294E-02, -2.3810491337E-13
  6.0231059109E+00,  1.3488342799E-01,  6.6561583039E-02, -2.3700195609E-13
  6.0371511454E+00,  1.3395119111E-01,  6.6186504834E-02, -2.3590132443E-13
  6.0512271200E+00,  1.3302218695E-01,  6.5812353601E-02, -2.3480301374E-13
  6.0653339865E+00,  1.3209641552E-01,  6.5439129266E-02, -2.3370701937E-13
  6.0794718978E+00,  1.3117387681E-01,  6.5066831761E-02, -2.3261333668E-13
  6.0936410083E+00,  1.3025457082E-01,  6.4695461023E-02, -2.3152196107E-13
  6.1078414736E+00,  1.2933849756E-01,  6.4325016995E-02, -2.3043288791E-13
  6.1220734508E+00,  1.2842565703E-01,  6.3955499624E-02, -2.2934611261E-13
  6.1363370983E+00,  1.2751604921E-01,  6.3586908862E-02, -2.2826163058E-13
  6.1506325758E+00,  1.2660967413E-01,  6.3219244669E-02, -2.2717943726E-13
  6.1649600444E+00,  1.2570653176E-01,  6.2852507007E-02, -2.2609952807E-13
  6.1793196669E+00,  1.2480662212E-01,  6.2486695846E-02, -2.2502189847E-13
  6.1937116072E+00,  1.2390994521E-01,  6.2121811160E-02, -2.2394654391E-13
  6.2081360309E+00,  1.2301650102E-01,  6.1757852929E-02, -2.2287345987E-13
  6.2225931049E+00,  1.2212628955E-01,  6.1394821138E-02, -2.2180264184E-13
  6.2370829977E+00,  1.2123931081E-01,  6.1032715780E-02, -2.2073408530E-13
  6.2516058792E+00,  1.2035556480E-01,  6.0671536849E-02, -2.1966778577E-13
  6.2661619210E+00,  1.1947505150E-01,  6.0311284350E-02, -2.1860373875E-13
  6.2807512962E+00,  1.1859777093E-01,  5.9951958289E-02, -2.1754193979E-13
  6.2953741794E+00,  1.1772372309E-01,  5.9593558680E-02, -2.1648238443E-13
  6.3100307469E+00,  1.1685290797E-01,  5.9236085544E-02, -2.1542506821E-13
  6.3247211764E+00,  1.1598532557E-01,  5.8879538905E-02, -2.1436998669E-13
  6.3394456475E+00,  1.1512097590E-01,  5.8523918795E-02, -2.1331713546E-13
  6.3542043413E+00,  1.1425985896E-01,  5.8169225251E-02, -2.1226651010E-13
  6.3689974406E+00,  1.1340197473E-01,  5.7815458316E-02, -2.1121810620E-13
  6.3838251300E+00,  1.1254732324E-01,  5.7462618040E-02, -2.1017191938E-13
  6.3986875957E+00,  1.1169590446E-01,  5.7110704477E-02, -2.0912794525E-13
  6.4135850256E+00,  1.1084771841E-01,  5.6759717689E-02, -2.0808617945E-13
  6.4285176095E+00,  1.1000276509E-01,  5.6409657744E-02, -2.0704661762E-13
  6.4434855390E+00,  1.0916104449E-01,  5.6060524714E-02, -2.0600925540E-13
  6.4584890074E+00,  1.0832255661E-01,  5.5712318681E-02, -2.0497408847E-13
  6.4735282100E+00,  1.0748730146E-01,  5.5365039731E-02, -2.0394111249E-13
  6.4886033436E+00,  1.0665527903E-01,  5.5018687955E-02, -2.0291032316E-13
  6.5037146075E+00,  1.0582648933E-01,  5.4673263453E-02, -2.0188171617E-13
  6.5188622023E+00,  1.0500093235E-01,  5.4328766331E-02, -2.0085528723E-13
  6.5340463309E+00,  1.0417860810E-01,  5.3985196700E-02, -1.9983103205E-13
  6.5492671980E+00,  1.0335951657E-01,  5.3642554679E-02, -1.9880894638E-13
  6.5645250105E+00,  1.0254365776E-01,  5.3300840394E-02, -1.9778902593E-13
  6.5798199772E+00,  1.0173103168E-01,  5.2960053975E-02, -1.9677126648E-13
  6.5951523088E+00,  1.0092163832E-01,  5.2620195562E-02, -1.9575566377E-13
  6.6105222184E+00,  1.0011547769E-01,  5.2281265300E-02, -1.9474221359E-13
  6.6259299209E+00,  9.9312549779E-02,  5.1943263342E-02, -1.9373091171E-13
  6.6413756335E+00,  9.8512854595E-02,  5.1606189846E-02, -1.9272175393E-13
  6.6568595755E+00,  9.7716392135E-02,  5.1270044978E-02, -1.9171473605E-13
  6.6723819686E+00,  9.6923162399E-02,  5.0934828913E-02, -1.9070985390E-13
  6.6879430364E+00,  9.6133165388E-02,  5.0600541829E-02, -1.8970710328E-13
  6.7035430050E+00,  9.5346401101E-02,  5.0267183915E-02, -1.8870648005E-13
  6.7191821027E+00,  9.4562869539E-02,  4.9934755364E-02, -1.8770798004E-13
  6.7348605602E+00,  9.3782570701E-02,  4.9603256380E-02, -1.8671159912E-13
  6.7505786104E+00,  9.3005504587E-02,  4.9272687170E-02, -1.8571733315E-13
  6.7663364889E+00,  9.2231671197E-02,  4.8943047953E-02, -1.8472517802E-13
  6.7821344334E+00,  9.1461070532E-02,  4.8614338951E-02, -1.8373512960E-13
  6.7979726842E+00,  9.0693702592E-02,  4.8286560398E-02, -1.8274718380E-13
  6.8138514841E+00,  8.9929567375E-02,  4.7959712531E-02, -1.8176133653E-13
  6.8297710786E+00,  8.9168664883E-02,  4.7633795599E-02, -1.8077758370E-13
  6.8457317154E+00,  8.8410995115E-02,  4.7308809856E-02, -1.7979592126E-13
  6.8617336452E+00,  8.7656558072E-02,  4.6984755564E-02, -1.7881634513E-13
  6.8777771211E+00,  8.6905353753E-02,  4.6661632995E-02, -1.7783885127E-13
  6.8938623991E+00,  8.6157382158E-02,  4.6339442426E-02, -1.7686343564E-13
  6.9099897376E+00,  8.5412643288E-02,  4.6018184145E-02, -1.7589009421E-13
  6.9261593982E+00,  8.4671137142E-02,  4.5697858447E-02, -1.7491882296E-13
  6.9423716451E+00,  8.3932863720E-02,  4.5378465633E-02, -1.7394961788E-13
  6.9586267452E+00,  8.3197823023E-02,  4.5060006017E-02, -1.7298247498E-13
  6.9749249687E+00,  8.2466015050E-02,  4.4742479917E-02, -1.7201739027E-13
  6.9912665884E+00,  8.1737439801E-02,  4.4425887662E-02, -1.7105435976E-13
  7.0076518802E+00,  8.1012097277E-02,  4.4110229588E-02, -1.7009337949E-13
  7.0240811231E+00,  8.0289987477E-02,  4.3795506042E-02, -1.6913444550E-13
  7.0405545992E+00,  7.9571110401E-02,  4.3481717377E-02, -1.6817755384E-13
  7.0570725936E+00,  7.8855466050E-02,  4.3168863955E-02, -1.6722270057E-13
  7.0736353948E+00,  7.8143054423E-02,  4.2856946150E-02, -1.6626988177E-13
  7.0902432944E+00,  7.7433875520E-02,  4.2545964343E-02, -1.6531909352E-13
  7.1068965872E+00,  7.6727929342E-02,  4.2235918922E-02, -1.6437033190E-13
  7.1235955715E+00,  7.6025215888E-02,  4.1926810288E-02, -1.6342359302E-13
  7.1403405490E+00,  7.5325735158E-02,  4.1618638848E-02, -1.6247887299E-13
  7.1571318247E+00,  7.4629487153E-02,  4.1311405022E-02, -1.6153616793E-13
  7.1739697073E+00,  7.3936471872E-02,  4.1005109236E-02, -1.6059547397E-13
  7.1908545090E+00,  7.3246689316E-02,  4.0699751928E-02, -1.5965678725E-13
  7.2077865454E+00,  7.2560139483E-02,  4.0395333544E-02, -1.5872010392E-13
  7.2247661361E+00,  7.1876822375E-02,  4.0091854540E-02, -1.5778542013E-13
  7.2417936044E+00,  7.1196737992E-02,  3.9789315384E-02, -1.5685273207E-13
  7.2588692771E+00,  7.0519886333E-02,  3.9487716552E-02, -1.5592203590E-13
  7.2759934852E+00,  6.9846267398E-02,  3.9187058530E-02, -1.5499332782E-13
  7.2931665636E+00,  6.9175881187E-02,  3.8887341816E-02, -1.5406660403E-13
  7.3103888510E+00,  6.8508727701E-02,  3.8588566916E-02, -1.5314186072E-13
  7.3276606902E+00,  6.7844806939E-02,  3.8290734349E-02, -1.5221909412E-13
  7.3449824285E+00,  6.7184118902E-02,  3.7993844642E-02, -1.5129830046E-13
  7.3623544168E+00,  6.6526663589E-02,  3.7697898336E-02, -1.5037947596E-13
  7.3797770108E+00,  6.5872441000E-02,  3.7402895979E-02, -1.4946261688E-13
  7.3972505704E+00,  6.5221451135E-02,  3.7108838133E-02, -1.4854771948E-13
  7.4147754597E+00,  6.4573693995E-02,  3.6815725370E-02, -1.4763478001E-13
  7.4323520476E+00,  6.3929169580E-02,  3.6523558273E-02, -1.4672379474E-13
  7.4499807075E+00,  6.3287877888E-02,  3.6232337437E-02, -1.4581475997E-13
  7.4676618173E+00,  6.2649818921E-02,  3.5942063468E-02, -1.4490767199E-13
  7.4853957600E+00,  6.2014992678E-02,  3.5652736983E-02, -1.4400252709E-13
  7.5031829230E+00,  6.1383399160E-02,  3.5364358613E-02, -1.4309932158E-13
  7.5210236989E+00,  6.0755038366E-02,  3.5076928999E-02, -1.4219805179E-13
  7.5389184854E+00,  6.0129910296E-02,  3.4790448794E-02, -1.4129871405E-13
  7.5568676849E+00,  5.9508014951E-02,  3.4504918664E-02, -1.4040130470E-13
  7.5748717054E+00,  5.8889352330E-02,  3.4220339287E-02, -1.3950582007E-13
  7.5929309599E+00,  5.8273922433E-02,  3.3936711355E-02, -1.3861225654E-13
  7.6110458670E+00,  5.7661725261E-02,  3.3654035570E-02, -1.3772061046E-13
  7.6292168507E+00,  5.7052760813E-02,  3.3372312649E-02, -1.3683087821E-13
  7.6474443404E+00,  5.6447029089E-02,  3.3091543321E-02, -1.3594305618E-13
  7.6657287714E+00,  5.5844530090E-02,  3.2811728328E-02, -1.3505714076E-13
  7.6840705848E+00,  5.5245263815E-02,  3.2532868426E-02, -1.3417312834E-13
  7.7024702276E+00,  5.4649230264E-02,  3.2254964386E-02, -1.3329101535E-13
  7.7209281526E+00,  5.4056429438E-02,  3.1978016988E-02, -1.3241079820E-13
  7.7394448190E+00,  5.3466861336E-02,  3.1702027031E-02, -1.3153247332E-13
  7.7580206920E+00,  5.2880525958E-02,  3.1426995326E-02, -1.3065603715E-13
  7.7766562435E+00,  5.2297423305E-02,  3.1152922697E-02, -1.2978148614E-13
  7.7953519516E+00,  5.1717553376E-02,  3.0879809984E-02, -1.2890881673E-13
  7.8141083011E+00,  5.1140916172E-02,  3.0607658042E-02, -1.2803802541E-13
  7.8329257835E+00,  5.0567511691E-02,  3.0336467739E-02, -1.2716910864E-13
  7.8518048973E+00,  4.9997339935E-02,  3.0066239960E-02, -1.2630206290E-13
  7.8707461480E+00,  4.9430400904E-02,  2.9796975605E-02, -1.2543688469E-13
  7.8897500482E+00,  4.8866694597E-02,  2.9528675587E-02, -1.2457357050E-13
  7.9088171177E+00,  4.8306221014E-02,  2.9261340838E-02, -1.2371211684E-13
  7.9279478840E+00,  4.7748980155E-02,  2.8994972304E-02, -1.2285252024E-13
  7.9471428819E+00,  4.7194972021E-02,  2.8729570947E-02, -1.2199477721E-13
  7.9664026543E+00,  4.6644196611E-02,  2.8465137747E-02, -1.2113888430E-13
  7.9857277517E+00,  4.6096653926E-02,  2.8201673699E-02, -1.2028483804E-13
  8.0051187329E+00,  4.5552343965E-02,  2.7939179814E-02, -1.1943263499E-13
  8.0245761647E+00,  4.5011266728E-02,  2.7677657124E-02, -1.1858227170E-13
  8.0441006225E+00,  4.4473422215E-02,  2.7417106673E-02, -1.1773374476E-13
  8.0636926904E+00,  4.3938810427E-02,  2.7157529527E-02, -1.1688705073E-13
  8.0833529610E+00,  4.3407431363E-02,  2.6898926768E-02, -1.1604218621E-13
  8.1030820361E+00,  4.2879285024E-02,  2.6641299495E-02, -1.1519914778E-13
  8.1228805264E+00,  4.2354371409E-02,  2.6384648828E-02, -1.1435793205E-13
  8.1427490522E+00,  4.1832690518E-02,  2.6128975903E-02, -1.1351853564E-13
  8.1626882432E+00,  4.1314242352E-02,  2.5874281877E-02, -1.1268095516E-13
  8.1826987390E+00,  4.0799026910E-02,  2.5620567925E-02, -1.1184518724E-13
  8.2027811891E+00,  4.0287044192E-02,  2.5367835243E-02, -1.1101122852E-13
  8.2229362531E+00,  3.9778294199E-02,  2.5116085044E-02, -1.1017907565E-13
  8.2431646012E+00,  3.9272776929E-02,  2.4865318564E-02, -1.0934872527E-13
  8.2634669142E+00,  3.8770492385E-02,  2.4615537057E-02, -1.0852017406E-13
  8.2838438837E+00,  3.8271440564E-02,  2.4366741802E-02, -1.0769341868E-13
  8.3042962127E+00,  3.7775621468E-02,  2.4118934093E-02, -1.0686845581E-13
  8.3248246152E+00,  3.7283035097E-02,  2.3872115251E-02, -1.0604528214E-13
  8.3454298172E+00,  3.6793681449E-02,  2.3626286616E-02, -1.0522389436E-13
  8.3661125566E+00,  3.6307560526E-02,  2.3381449551E-02, -1.0440428917E-13
  8.3868735833E+00,  3.5824672328E-02,  2.3137605440E-02, -1.0358646330E-13
  8.4077136599E+00,  3.5345016853E-02,  2.2894755693E-02, -1.0277041346E-13
  8.4286335617E+00,  3.4868594103E-02,  2.2652901740E-02, -1.0195613637E-13
  8.4496340772E+00,  3.4395404078E-02,  2.2412045036E-02, -1.0114362878E-13
  8.4707160082E+00,  3.3925446777E-02,  2.2172187062E-02, -1.0033288742E-13
  8.4918801703E+00,  3.3458722200E-02,  2.1933329321E-02, -9.9523909055E-14
  8.5131273930E+00,  3.2995230347E-02,  2.1695473341E-02, -9.8716690441E-14
  8.5344585205E+00,  3.2534971219E-02,  2.1458620677E-02, -9.7911228348E-14
  8.5558744115E+00,  3.2077944815E-02,  2.1222772909E-02, -9.7107519551E-14
  8.5773759401E+00,  3.1624151135E-02,  2.0987931642E-02, -9.6305560835E-14
  8.5989639955E+00,  3.1173590180E-02,  2.0754098511E-02, -9.5505348994E-14
  8.6206394833E+00,  3.0726261949E-02,  2.0521275174E-02, -9.4706880828E-14
  8.6424033250E+00,  3.0282166443E-02,  2.0289463320E-02, -9.3910153146E-14
  8.6642564591E+00,  2.9841303660E-02,  2.0058664664E-02, -9.3115162763E-14
  8.6861998410E+00,  2.9403673603E-02,  1.9828880953E-02, -9.2321906506E-14
  8.7082344439E+00,  2.8969276269E-02,  1.9600113959E-02, -9.1530381205E-14
  8.7303612589E+00,  2.8538111660E-02,  1.9372365487E-02, -9.0740583702E-14
  8.7525812957E+00,  2.8110179775E-02,  1.9145637371E-02, -8.9952510845E-14
  8.7748955831E+00,  2.7685480615E-02,  1.8919931476E-02, -8.9166159489E-14
  8.7973051693E+00,  2.7264014178E-02,  1.8695249699E-02, -8.8381526498E-14
  8.8198111225E+00,  2.6845780467E-02,  1.8471593969E-02, -8.7598608744E-14
  8.8424145317E+00,  2.6430779479E-02,  1.8248966248E-02, -8.6817403106E-14
  8.8651165068E+00,  2.6019011216E-02,  1.8027368531E-02, -8.6037906472E-14
  8.8879181797E+00,  2.5610475677E-02,  1.7806802847E-02, -8.5260115735E-14
  8.9108207045E+00,  2.5205172863E-02,  1.7587271259E-02, -8.4484027798E-14
  8.9338252582E+00,  2.4803102773E-02,  1.7368775869E-02, -8.3709639572E-14
  8.9569330416E+00,  2.4404265407E-02,  1.7151318810E-02, -8.2936947974E-14
  8.9801452797E+00,  2.4008660766E-02,  1.6934902257E-02, -8.2165949930E-14
  9.0034632224E+00,  2.3616288849E-02,  1.6719528418E-02, -8.1396642373E-14
  9.0268881455E+00,  2.3227149656E-02,  1.6505199543E-02, -8.0629022243E-14
  9.0504213511E+00,  2.2841243188E-02,  1.6291917919E-02, -7.9863086490E-14
  9.0740641685E+00,  2.2458569443E-02,  1.6079685876E-02, -7.9098832068E-14
  9.0978179552E+00,  2.2079128424E-02,  1.5868505781E-02, -7.8336255941E-14
  9.1216840975E+00,  2.1702920128E-02,  1.5658380046E-02, -7.7575355080E-14
  9.1456640115E+00,  2.1329944557E-02,  1.5449311124E-02, -7.6816126463E-14
  9.1697591438E+00,  2.0960201711E-02,  1.5241301513E-02, -7.6058567077E-14
  9.1939709729E+00,  2.0593691588E-02,  1.5034353754E-02, -7.5302673915E-14
  9.2183010096E+00,  2.0230414190E-02,  1.4828470436E-02, -7.4548443976E-14
  9.2427507984E+00,  1.9870369517E-02,  1.4623654193E-02, -7.3795874271E-14
  9.2673219185E+00,  1.9513557568E-02,  1.4419907706E-02, -7.3044961814E-14
  9.2920159848E+00,  1.9159978343E-02,  1.4217233706E-02, -7.2295703629E-14
  9.3168346492E+00,  1.8809631842E-02,  1.4015634975E-02, -7.1548096745E-14
  9.3417796016E+00,  1.8462518066E-02,  1.3815114344E-02, -7.0802138201E-14
  9.3668525713E+00,  1.8118637014E-02,  1.3615674698E-02, -7.0057825042E-14
  9.3920553282E+00,  1.7777988686E-02,  1.3417318974E-02, -6.9315154320E-14
  9.4173896844E+00,  1.7440573083E-02,  1.3220050166E-02, -6.8574123094E-14
  9.4428574952E+00,  1.7106390204E-02,  1.3023871322E-02, -6.7834728433E-14
  9.4684606610E+00,  1.6775440050E-02,  1.2828785549E-02, -6.7096967409E-14
  9.4942011284E+00,  1.6447722619E-02,  1.2634796013E-02, -6.6360837105E-14
  9.5200808924E+00,  1.6123237913E-02,  1.2441905940E-02, -6.5626334610E-14
  9.5461019974E+00,  1.5801985932E-02,  1.2250118617E-02, -6.4893457018E-14
  9.5722665395E+00,  1.5483966675E-02,  1.2059437397E-02, -6.4162201433E-14
  9.5985766681E+00,  1.5169180142E-02,  1.1869865696E-02, -6.3432564966E-14
  9.6250345879E+00,  1.4857626333E-02,  1.1681406999E-02, -6.2704544734E-14
  9.6516425608E+00,  1.4549305249E-02,  1.1494064859E-02, -6.1978137860E-14
  9.6784029082E+00,  1.4244216889E-02,  1.1307842898E-02, -6.1253341478E-14
  9.7053180130E+00,  1.3942361254E-02,  1.1122744812E-02, -6.0530152725E-14
  9.7323903223E+00,  1.3643738343E-02,  1.0938774371E-02, -5.9808568748E-14
  9.7596223493E+00,  1.3348348156E-02,  1.0755935422E-02, -5.9088586698E-14
  9.7870166762E+00,  1.3056190694E-02,  1.0574231891E-02, -5.8370203737E-14
  9.8145759570E+00,  1.2767265955E-02,  1.0393667782E-02, -5.7653417030E-14
  9.8423029198E+00,  1.2481573942E-02,  1.0214247185E-02, -5.6938223752E-14
  9.8702003704E+00,  1.2199114652E-02,  1.0035974275E-02, -5.6224621084E-14
  9.8982711951E+00,  1.1919888087E-02,  9.8588533142E-03, -5.5512606213E-14
  9.9265183640E+00,  1.1643894246E-02,  9.6828886558E-03, -5.4802176334E-14
  9.9549449342E+00,  1.1371133130E-02,  9.5080847462E-03, -5.4093328649E-14
  9.9835540541E+00,  1.1101604738E-02,  9.3344461279E-03, -5.3386060366E-14
  1.0012348967E+01,  1.0835309070E-02,  9.1619774424E-03, -5.2680368701E-14
  1.0041333014E+01,  1.0572246127E-02,  8.9906834333E-03, -5.1976250876E-14
  1.0070509641E+01,  1.0312415908E-02,  8.8205689495E-03, -5.1273704121E-14
  1.0099882399E+01,  1.0055818413E-02,  8.6516389484E-03, -5.0572725671E-14
  1.0129454955E+01,  9.8024536429E-03,  8.4838984997E-03, -4.9873312769E-14
  1.0159231090E+01,  9.5523215969E-03,  8.3173527884E-03, -4.9175462665E-14
  1.0189214709E+01,  9.3054222753E-03,  8.1520071196E-03, -4.8479172615E-14
  1.0219409847E+01,  9.0617556780E-03,  7.9878669213E-03, -4.7784439883E-14
  1.0249820671E+01,  8.8213218050E-03,  7.8249377497E-03, -4.7091261738E-14
  1.0280451491E+01,  8.5841206564E-03,  7.6632252927E-03, -4.6399635457E-14
  1.0311306763E+01,  8.3501522321E-03,  7.5027353751E-03, -4.5709558324E-14
  1.0342391098E+01,  8.1194165322E-03,  7.3434739628E-03, -4.5021027629E-14
  1.0373709272E+01,  7.8919135566E-03,  7.1854471684E-03, -4.4334040668E-14
  1.0405266229E+01,  7.6676433053E-03,  7.0286612563E-03, -4.3648594745E-14
  1.0437067093E+01,  7.4466057784E-03,  6.8731226481E-03, -4.2964687170E-14
  1.0469117176E+01,  7.2288009758E-03,  6.7188379287E-03, -4.2282315259E-14
  1.0501421990E+01,  7.0142288976E-03,  6.5658138523E-03, -4.1601476337E-14
  1.0533987257E+01,  6.8028895437E-03,  6.4140573490E-03, -4.0922167732E-14
  1.0566818915E+01,  6.5947829142E-03,  6.2635755316E-03, -4.0244386782E-14
  1.0599923139E+01,  6.3899090090E-03,  6.1143757028E-03, -3.9568130829E-14
  1.0633306348E+01,  6.1882678281E-03,  5.9664653629E-03, -3.8893397223E-14
  1.0666975220E+01,  5.9898593716E-03,  5.8198522177E-03, -3.8220183321E-14
  1.0700936707E+01,  5.7946836394E-03,  5.6745441872E-03, -3.7548486484E-14
  1.0735198052E+01,  5.6027406316E-03,  5.5305494146E-03, -3.6878304082E-14
  1.0769766807E+01,  5.4140303481E-03,  5.3878762759E-03, -3.6209633491E-14
  1.0804650848E+01,  5.2285527890E-03,  5.2465333897E-03, -3.5542472093E-14
  1.0839858400E+01,  5.0463079542E-03,  5.1065296285E-03, -3.4876817275E-14
  1.0875398054E+01,  4.8672958437E-03,  4.9678741299E-03, -3.4212666434E-14
