z_m,potential_v,electric_field_v_m,charge_c_m3
  5.8019263599E+00,  2.4231569349E-01,  2.0197821710E-01, -5.4342834917E-13
  5.8172660263E+00,  2.3922462493E-01,  2.0103893883E-01, -5.4089314676E-13
  5.8326358211E+00,  2.3614190216E-01,  2.0010220838E-01, -5.3836733786E-13
  5.8480358312E+00,  2.3306752516E-01,  1.9916802140E-01, -5.3585088831E-13
  5.8634661438E+00,  2.3000149394E-01,  1.9823637354E-01, -5.3334376411E-13
  5.8789268463E+00,  2.2694380851E-01,  1.9730726049E-01, -5.3084593141E-13
  5.8944180268E+00,  2.2389446885E-01,  1.9638067794E-01, -5.2835735650E-13
  5.9099397736E+00,  2.2085347498E-01,  1.9545662158E-01, -5.2587800584E-13
  5.9254921755E+00,  2.1782082688E-01,  1.9453508714E-01, -5.2340784602E-13
  5.9410753216E+00,  2.1479652457E-01,  1.9361607035E-01, -5.2094684378E-13
  5.9566893017E+00,  2.1178056804E-01,  1.9269956694E-01, -5.1849496601E-13
  5.9723342058E+00,  2.0877295728E-01,  1.9178557268E-01, -5.1605217976E-13
  5.9880101242E+00,  2.0577369231E-01,  1.9087408334E-01, -5.1361845220E-13
  6.0037171479E+00,  2.0278277312E-01,  1.8996509468E-01, -5.1119375067E-13
  6.0194553682E+00,  1.9980019971E-01,  1.8905860252E-01, -5.0877804264E-13
  6.0352248768E+00,  1.9682597209E-01,  1.8815460265E-01, -5.0637129572E-13
  6.0510257659E+00,  1.9386009024E-01,  1.8725309089E-01, -5.0397347768E-13
  6.0668581280E+00,  1.9090255417E-01,  1.8635406309E-01, -5.0158455642E-13
  6.0827220563E+00,  1.8795336389E-01,  1.8545751507E-01, -4.9920449998E-13
  6.0986176441E+00,  1.8501251938E-01,  1.8456344271E-01, -4.9683327655E-13
  6.1145449855E+00,  1.8208002066E-01,  1.8367184187E-01, -4.9447085445E-13
  6.1305041748E+00,  1.7915586771E-01,  1.8278270843E-01, -4.9211720216E-13
  6.1464953068E+00,  1.7624006055E-01,  1.8189603830E-01, -4.8977228827E-13
  6.1625184768E+00,  1.7333259917E-01,  1.8101182737E-01, -4.8743608153E-13
  6.1785737805E+00,  1.7043348357E-01,  1.8013007158E-01, -4.8510855082E-13
  6.1946613140E+00,  1.6754271375E-01,  1.7925076684E-01, -4.8278966516E-13
  6.2107811741E+00,  1.6466028971E-01,  1.7837390912E-01, -4.8047939370E-13
  6.2269334579E+00,  1.6178621145E-01,  1.7749949435E-01, -4.7817770572E-13
  6.2431182628E+00,  1.5892047897E-01,  1.7662751853E-01, -4.7588457067E-13
  6.2593356870E+00,  1.5606309227E-01,  1.7575797762E-01, -4.7359995809E-13
  6.2755858290E+00,  1.5321405136E-01,  1.7489086762E-01, -4.7132383767E-13
  6.2918687877E+00,  1.5037335622E-01,  1.7402618455E-01, -4.6905617926E-13
  6.3081846627E+00,  1.4754100687E-01,  1.7316392441E-01, -4.6679695279E-13
  6.3245335538E+00,  1.4471700329E-01,  1.7230408323E-01, -4.6454612837E-13
  6.3409155615E+00,  1.4190134550E-01,  1.7144665707E-01, -4.6230367622E-13
  6.3573307868E+00,  1.3909403349E-01,  1.7059164198E-01, -4.6006956669E-13
  6.3737793310E+00,  1.3629506725E-01,  1.6973903402E-01, -4.5784377026E-13
  6.3902612960E+00,  1.3350444680E-01,  1.6888882927E-01, -4.5562625754E-13
  6.4067767844E+00,  1.3072217213E-01,  1.6804102382E-01, -4.5341699929E-13
  6.4233258989E+00,  1.2794824324E-01,  1.6719561378E-01, -4.5121596635E-13
  6.4399087430E+00,  1.2518266013E-01,  1.6635259526E-01, -4.4902312974E-13
  6.4565254205E+00,  1.2242542281E-01,  1.6551196438E-01, -4.4683846057E-13
  6.4731760360E+00,  1.1967653126E-01,  1.6467371728E-01, -4.4466193010E-13
  6.4898606944E+00,  1.1693598549E-01,  1.6383785012E-01, -4.4249350970E-13
  6.5065795011E+00,  1.1420378551E-01,  1.6300435906E-01, -4.4033317087E-13
  6.5233325621E+00,  1.1147993130E-01,  1.6217324026E-01, -4.3818088524E-13
  6.5401199839E+00,  1.0876442288E-01,  1.6134448992E-01, -4.3603662455E-13
  6.5569418736E+00,  1.0605726024E-01,  1.6051810422E-01, -4.3390036069E-13
  6.5737983386E+00,  1.0335844337E-01,  1.5969407938E-01, -4.3177206564E-13
  6.5906894872E+00,  1.0066797229E-01,  1.5887241161E-01, -4.2965171153E-13
  6.6076154279E+00,  9.7985846992E-02,  1.5805309715E-01, -4.2753927059E-13
  6.6245762700E+00,  9.5312067472E-02,  1.5723613224E-01, -4.2543471519E-13
  6.6415721231E+00,  9.2646633733E-02,  1.5642151312E-01, -4.2333801780E-13
  6.6586030975E+00,  8.9989545775E-02,  1.5560923608E-01, -4.2124915103E-13
  6.6756693041E+00,  8.7340803597E-02,  1.5479929737E-01, -4.1916808760E-13
  6.6927708542E+00,  8.4700407200E-02,  1.5399169330E-01, -4.1709480035E-13
  6.7099078597E+00,  8.2068356584E-02,  1.5318642015E-01, -4.1502926223E-13
  6.7270804332E+00,  7.9444651749E-02,  1.5238347424E-01, -4.1297144632E-13
  6.7442886878E+00,  7.6829292695E-02,  1.5158285189E-01, -4.1092132582E-13
  6.7615327371E+00,  7.4222279421E-02,  1.5078454943E-01, -4.0887887403E-13
  6.7788126953E+00,  7.1623611928E-02,  1.4998856320E-01, -4.0684406437E-13
  6.7961286772E+00,  6.9033290216E-02,  1.4919488957E-01, -4.0481687040E-13
  6.8134807982E+00,  6.6451314285E-02,  1.4840352488E-01, -4.0279726576E-13
  6.8308691743E+00,  6.3877684134E-02,  1.4761446552E-01, -4.0078522422E-13
  6.8482939220E+00,  6.1312399765E-02,  1.4682770788E-01, -3.9878071968E-13
  6.8657551585E+00,  5.8755461176E-02,  1.4604324836E-01, -3.9678372612E-13
  6.8832530016E+00,  5.6206868368E-02,  1.4526108336E-01, -3.9479421765E-13
  6.9007875695E+00,  5.3666621340E-02,  1.4448120930E-01, -3.9281216850E-13
  6.9183589814E+00,  5.1134720094E-02,  1.4370362262E-01, -3.9083755301E-13
  6.9359673567E+00,  4.8611164628E-02,  1.4292831975E-01, -3.8887034561E-13
  6.9536128156E+00,  4.6095954943E-02,  1.4215529715E-01, -3.8691052087E-13
  6.9712954790E+00,  4.3589091039E-02,  1.4138455128E-01, -3.8495805345E-13
  6.9890154683E+00,  4.1090572916E-02,  1.4061607861E-01, -3.8301291813E-13
  7.0067729056E+00,  3.8600400573E-02,  1.3984987564E-01, -3.8107508979E-13
  7.0245679135E+00,  3.6118574011E-02,  1.3908593884E-01, -3.7914454343E-13
  7.0424006154E+00,  3.3645093230E-02,  1.3832426474E-01, -3.7722125414E-13
  7.0602711354E+00,  3.1179958230E-02,  1.3756484984E-01, -3.7530519714E-13
  7.0781795979E+00,  2.8723169010E-02,  1.3680769067E-01, -3.7339634775E-13
  7.0961261284E+00,  2.6274725572E-02,  1.3605278378E-01, -3.7149468138E-13
  7.1141108527E+00,  2.3834627914E-02,  1.3530012569E-01, -3.6960017358E-13
  7.1321338973E+00,  2.1402876037E-02,  1.3454971298E-01, -3.6771279996E-13
  7.1501953897E+00,  1.8979469940E-02,  1.3380154222E-01, -3.6583253629E-13
  7.1682954577E+00,  1.6564409625E-02,  1.3305560997E-01, -3.6395935839E-13
  7.1864342298E+00,  1.4157695090E-02,  1.3231191284E-01, -3.6209324222E-13
  7.2046118355E+00,  1.1759326336E-02,  1.3157044741E-01, -3.6023416383E-13
  7.2228284046E+00,  9.3693033631E-03,  1.3083121030E-01, -3.5838209938E-13
  7.2410840678E+00,  6.9876261708E-03,  1.3009419813E-01, -3.5653702513E-13
  7.2593789564E+00,  4.6142947592E-03,  1.2935940753E-01, -3.5469891743E-13
  7.2777132025E+00,  2.2493091284E-03,  1.2862683513E-01, -3.5286775276E-13
  7.2960869388E+00, -1.0733072157E-04,  1.2789647760E-01, -3.5104350768E-13
  7.3145002988E+00, -2.4556247908E-03,  1.2716833158E-01, -3.4922615885E-13
  7.3329534166E+00, -4.7955730792E-03,  1.2644239375E-01, -3.4741568303E-13
  7.3514464272E+00, -7.1271755868E-03,  1.2571866079E-01, -3.4561205710E-13
  7.3699794661E+00, -9.4504323137E-03,  1.2499712939E-01, -3.4381525802E-13
  7.3885526696E+00, -1.1765343260E-02,  1.2427779625E-01, -3.4202526285E-13
  7.4071661749E+00, -1.4071908425E-02,  1.2356065808E-01, -3.4024204875E-13
  7.4258201198E+00, -1.6370127809E-02,  1.2284571160E-01, -3.3846559300E-13
  7.4445146427E+00, -1.8660001413E-02,  1.2213295355E-01, -3.3669587293E-13
  7.4632498830E+00, -2.0941529236E-02,  1.2142238065E-01, -3.3493286602E-13
  7.4820259808E+00, -2.3214711278E-02,  1.2071398966E-01, -3.3317654981E-13
  7.5008430769E+00, -2.5479547540E-02,  1.2000777735E-01, -3.3142690195E-13
  7.5197013128E+00, -2.7736038020E-02,  1.1930374047E-01, -3.2968390019E-13
  7.5386008309E+00, -2.9984182720E-02,  1.1860187581E-01, -3.2794752236E-13
  7.5575417743E+00, -3.2223981639E-02,  1.1790218016E-01, -3.2621774640E-13
  7.5765242870E+00, -3.4455434777E-02,  1.1720465032E-01, -3.2449455035E-13
  7.5955485137E+00, -3.6678542134E-02,  1.1650928309E-01, -3.2277791232E-13
  7.6146145998E+00, -3.8893303711E-02,  1.1581607529E-01, -3.2106781052E-13
  7.6337226917E+00, -4.1099719507E-02,  1.1512502374E-01, -3.1936422328E-13
  7.6528729364E+00, -4.3297789522E-02,  1.1443612530E-01, -3.1766712900E-13
  7.6720654818E+00, -4.5487513756E-02,  1.1374937679E-01, -3.1597650616E-13
  7.6913004768E+00, -4.7668892210E-02,  1.1306477509E-01, -3.1429233336E-13
  7.7105780709E+00, -4.9841924882E-02,  1.1238231704E-01, -3.1261458928E-13
  7.7298984144E+00, -5.2006611774E-02,  1.1170199954E-01, -3.1094325269E-13
  7.7492616585E+00, -5.4162952885E-02,  1.1102381945E-01, -3.0927830244E-13
  7.7686679554E+00, -5.6310948215E-02,  1.1034777369E-01, -3.0761971749E-13
  7.7881174580E+00, -5.8450597765E-02,  1.0967385914E-01, -3.0596747688E-13
  7.8076103199E+00, -6.0581901534E-02,  1.0900207271E-01, -3.0432155975E-13
  7.8271466959E+00, -6.2704859522E-02,  1.0833241135E-01, -3.0268194530E-13
  7.8467267415E+00, -6.4819471729E-02,  1.0766487196E-01, -3.0104861285E-13
  7.8663506130E+00, -6.6925738155E-02,  1.0699945149E-01, -2.9942154180E-13
  7.8860184676E+00, -6.9023658801E-02,  1.0633614690E-01, -2.9780071162E-13
  7.9057304636E+00, -7.1113233665E-02,  1.0567495514E-01, -2.9618610190E-13
  7.9254867599E+00, -7.3194462749E-02,  1.0501587317E-01, -2.9457769228E-13
  7.9452875166E+00, -7.5267346053E-02,  1.0435889798E-01, -2.9297546252E-13
  7.9651328943E+00, -7.7331883575E-02,  1.0370402655E-01, -2.9137939245E-13
  7.9850230549E+00, -7.9388075317E-02,  1.0305125587E-01, -2.8978946198E-13
  8.0049581611E+00, -8.1435921278E-02,  1.0240058295E-01, -2.8820565112E-13
  8.0249383765E+00, -8.3475421458E-02,  1.0175200480E-01, -2.8662793995E-13
  8.0449638656E+00, -8.5506575857E-02,  1.0110551845E-01, -2.8505630865E-13
  8.0650347939E+00, -8.7529384475E-02,  1.0046112091E-01, -2.8349073748E-13
  8.0851513279E+00, -8.9543847313E-02,  9.9818809243E-02, -2.8193120677E-13
  8.1053136349E+00, -9.1549964370E-02,  9.9178580484E-02, -2.8037769695E-13
  8.1255218833E+00, -9.3547735646E-02,  9.8540431695E-02, -2.7883018853E-13
  8.1457762424E+00, -9.5537161141E-02,  9.7904359940E-02, -2.7728866210E-13
  8.1660768826E+00, -9.7518240856E-02,  9.7270362296E-02, -2.7575309833E-13
  8.1864239751E+00, -9.9490974790E-02,  9.6638435847E-02, -2.7422347798E-13
  8.2068176923E+00, -1.0145536294E-01,  9.6008577684E-02, -2.7269978188E-13
  8.2272582074E+00, -1.0341140531E-01,  9.5380784910E-02, -2.7118199095E-13
  8.2477456947E+00, -1.0535910191E-01,  9.4755054634E-02, -2.6967008618E-13
  8.2682803296E+00, -1.0729845272E-01,  9.4131383975E-02, -2.6816404867E-13
  8.2888622883E+00, -1.0922945775E-01,  9.3509770061E-02, -2.6666385956E-13
  8.3094917484E+00, -1.1115211700E-01,  9.2890210027E-02, -2.6516950011E-13
  8.3301688882E+00, -1.1306643046E-01,  9.2272701019E-02, -2.6368095161E-13
  8.3508938872E+00, -1.1497239815E-01,  9.1657240190E-02, -2.6219819549E-13
  8.3716669259E+00, -1.1687002006E-01,  9.1043824701E-02, -2.6072121320E-13
  8.3924881859E+00, -1.1875929618E-01,  9.0432451723E-02, -2.5924998631E-13
  8.4133578499E+00, -1.2064022653E-01,  8.9823118435E-02, -2.5778449644E-13
  8.4342761017E+00, -1.2251281109E-01,  8.9215822024E-02, -2.5632472532E-13
  8.4552431261E+00, -1.2437704988E-01,  8.8610559685E-02, -2.5487065473E-13
  8.4762591091E+00, -1.2623294288E-01,  8.8007328624E-02, -2.5342226653E-13
  8.4973242377E+00, -1.2808049010E-01,  8.7406126053E-02, -2.5197954266E-13
  8.5184387002E+00, -1.2991969154E-01,  8.6806949192E-02, -2.5054246515E-13
  8.5396026857E+00, -1.3175054720E-01,  8.6209795271E-02, -2.4911101608E-13
  8.5608163849E+00, -1.3357305708E-01,  8.5614661529E-02, -2.4768517763E-13
  8.5820799892E+00, -1.3538722118E-01,  8.5021545210E-02, -2.4626493204E-13
  8.6033936914E+00, -1.3719303950E-01,  8.4430443569E-02, -2.4485026164E-13
  8.6247576855E+00, -1.3899051204E-01,  8.3841353868E-02, -2.4344114881E-13
  8.6461721664E+00, -1.4077963879E-01,  8.3254273379E-02, -2.4203757603E-13
  8.6676373306E+00, -1.4256041977E-01,  8.2669199380E-02, -2.4063952583E-13
  8.6891533754E+00, -1.4433285496E-01,  8.2086129158E-02, -2.3924698084E-13
  8.7107204995E+00, -1.4609694438E-01,  8.1505060009E-02, -2.3785992375E-13
  8.7323389028E+00, -1.4785268801E-01,  8.0925989236E-02, -2.3647833731E-13
  8.7540087863E+00, -1.4960008586E-01,  8.0348914150E-02, -2.3510220436E-13
  8.7757303525E+00, -1.5133913793E-01,  7.9773832071E-02, -2.3373150782E-13
  8.7975038048E+00, -1.5306984423E-01,  7.9200740328E-02, -2.3236623066E-13
  8.8193293482E+00, -1.5479220474E-01,  7.8629636254E-02, -2.3100635592E-13
  8.8412071887E+00, -1.5650621947E-01,  7.8060517195E-02, -2.2965186674E-13
  8.8631375336E+00, -1.5821188841E-01,  7.7493380501E-02, -2.2830274631E-13
  8.8851205916E+00, -1.5990921158E-01,  7.6928223533E-02, -2.2695897789E-13
  8.9071565726E+00, -1.6159818897E-01,  7.6365043658E-02, -2.2562054482E-13
  8.9292456879E+00, -1.6327882057E-01,  7.5803838252E-02, -2.2428743050E-13
  8.9513881501E+00, -1.6495110640E-01,  7.5244604697E-02, -2.2295961840E-13
  8.9735841729E+00, -1.6661504644E-01,  7.4687340385E-02, -2.2163709208E-13
  8.9958339717E+00, -1.6827064071E-01,  7.4132042715E-02, -2.2031983514E-13
  9.0181377630E+00, -1.6991788919E-01,  7.3578709095E-02, -2.1900783126E-13
  9.0404957648E+00, -1.7155679189E-01,  7.3027336938E-02, -2.1770106420E-13
  9.0629081963E+00, -1.7318734882E-01,  7.2477923667E-02, -2.1639951778E-13
  9.0853752782E+00, -1.7480955996E-01,  7.1930466713E-02, -2.1510317588E-13
  9.1078972326E+00, -1.7642342532E-01,  7.1384963513E-02, -2.1381202246E-13
  9.1304742830E+00, -1.7802894489E-01,  7.0841411513E-02, -2.1252604153E-13
  9.1531066543E+00, -1.7962611869E-01,  7.0299808167E-02, -2.1124521720E-13
  9.1757945728E+00, -1.8121494671E-01,  6.9760150935E-02, -2.0996953360E-13
  9.1985382663E+00, -1.8279542895E-01,  6.9222437286E-02, -2.0869897498E-13
  9.2213379640E+00, -1.8436756540E-01,  6.8686664697E-02, -2.0743352560E-13
  9.2441938967E+00, -1.8593135608E-01,  6.8152830650E-02, -2.0617316984E-13
  9.2671062965E+00, -1.8748680097E-01,  6.7620932638E-02, -2.0491789210E-13
  9.2900753971E+00, -1.8903390009E-01,  6.7090968160E-02, -2.0366767687E-13
  9.3131014336E+00, -1.9057265342E-01,  6.6562934721E-02, -2.0242250870E-13
  9.3361846428E+00, -1.9210306097E-01,  6.6036829837E-02, -2.0118237222E-13
  9.3593252628E+00, -1.9362512274E-01,  6.5512651028E-02, -1.9994725208E-13
  9.3825235335E+00, -1.9513883873E-01,  6.4990395823E-02, -1.9871713305E-13
  9.4057796961E+00, -1.9664420894E-01,  6.4470061759E-02, -1.9749199993E-13
  9.4290939936E+00, -1.9814123337E-01,  6.3951646380E-02, -1.9627183758E-13
  9.4524666705E+00, -1.9962991202E-01,  6.3435147236E-02, -1.9505663094E-13
  9.4758979727E+00, -2.0111024489E-01,  6.2920561887E-02, -1.9384636501E-13
  9.4993881481E+00, -2.0258223197E-01,  6.2407887897E-02, -1.9264102485E-13
  9.5229374460E+00, -2.0404587328E-01,  6.1897122841E-02, -1.9144059557E-13
  9.5465461172E+00, -2.0550116880E-01,  6.1388264299E-02, -1.9024506238E-13
  9.5702144144E+00, -2.0694811855E-01,  6.0881309859E-02, -1.8905441050E-13
  9.5939425920E+00, -2.0838672251E-01,  6.0376257115E-02, -1.8786862525E-13
  9.6177309058E+00, -2.0981698069E-01,  5.9873103670E-02, -1.8668769200E-13
  9.6415796135E+00, -2.1123889310E-01,  5.9371847134E-02, -1.8551159618E-13
  9.6654889746E+00, -2.1265245972E-01,  5.8872485124E-02, -1.8434032327E-13
  9.6894592501E+00, -2.1405768056E-01,  5.8375015263E-02, -1.8317385884E-13
  9.7134907030E+00, -2.1545455562E-01,  5.7879435182E-02, -1.8201218850E-13
  9.7375835977E+00, -2.1684308489E-01,  5.7385742520E-02, -1.8085529790E-13
  9.7617382008E+00, -2.1822326839E-01,  5.6893934921E-02, -1.7970317280E-13
  9.7859547804E+00, -2.1959510611E-01,  5.6404010040E-02, -1.7855579898E-13
  9.8102336066E+00, -2.2095859805E-01,  5.5915965534E-02, -1.7741316229E-13
  9.8345749510E+00, -2.2231374420E-01,  5.5429799071E-02, -1.7627524864E-13
  9.8589790875E+00, -2.2366054458E-01,  5.4945508323E-02, -1.7514204400E-13
  9.8834462915E+00, -2.2499899917E-01,  5.4463090973E-02, -1.7401353439E-13
  9.9079768405E+00, -2.2632910798E-01,  5.3982544707E-02, -1.7288970591E-13
  9.9325710136E+00, -2.2765087101E-01,  5.3503867220E-02, -1.7177054469E-13
  9.9572290922E+00, -2.2896428827E-01,  5.3027056213E-02, -1.7065603694E-13
  9.9819513593E+00, -2.3026935974E-01,  5.2552109395E-02, -1.6954616891E-13
  1.0006738100E+01, -2.3156608543E-01,  5.2079024482E-02, -1.6844092693E-13
  1.0031589601E+01, -2.3285446534E-01,  5.1607799196E-02, -1.6734029736E-13
  1.0056506153E+01, -2.3413449946E-01,  5.1138431265E-02, -1.6624426663E-13
  1.0081488044E+01, -2.3540618781E-01,  5.0670918426E-02, -1.6515282123E-13
  1.0106535570E+01, -2.3666953038E-01,  5.0205258422E-02, -1.6406594770E-13
  1.0131649024E+01, -2.3792452716E-01,  4.9741449002E-02, -1.6298363265E-13
  1.0156828704E+01, -2.3917117817E-01,  4.9279487923E-02, -1.6190586272E-13
  1.0182074909E+01, -2.4040948339E-01,  4.8819372948E-02, -1.6083262462E-13
  1.0207387941E+01, -2.4163944284E-01,  4.8361101848E-02, -1.5976390512E-13
  1.0232768102E+01, -2.4286105650E-01,  4.7904672398E-02, -1.5869969104E-13
  1.0258215699E+01, -2.4407432438E-01,  4.7450082382E-02, -1.5763996926E-13
  1.0283731039E+01, -2.4527924648E-01,  4.6997329591E-02, -1.5658472670E-13
  1.0309314431E+01, -2.4647582280E-01,  4.6546411821E-02, -1.5553395035E-13
  1.0334966189E+01, -2.4766405334E-01,  4.6097326876E-02, -1.5448762724E-13
  1.0360686625E+01, -2.4884393810E-01,  4.5650072565E-02, -1.5344574447E-13
  1.0386476057E+01, -2.5001547708E-01,  4.5204646706E-02, -1.5240828919E-13
  1.0412334804E+01, -2.5117867028E-01,  4.4761047122E-02, -1.5137524858E-13
  1.0438263186E+01, -2.5233351770E-01,  4.4319271643E-02, -1.5034660991E-13
  1.0464261527E+01, -2.5348001933E-01,  4.3879318106E-02, -1.4932236047E-13
  1.0490330152E+01, -2.5461817519E-01,  4.3441184353E-02, -1.4830248764E-13
  1.0516469390E+01, -2.5574798526E-01,  4.3004868234E-02, -1.4728697881E-13
  1.0542679570E+01, -2.5686944955E-01,  4.2570367605E-02, -1.4627582145E-13
  1.0568961026E+01, -2.5798256807E-01,  4.2137680329E-02, -1.4526900307E-13
  1.0595314092E+01, -2.5908734080E-01,  4.1706804274E-02, -1.4426651124E-13
  1.0621739107E+01, -2.6018376775E-01,  4.1277737317E-02, -1.4326833358E-13
  1.0648236410E+01, -2.6127184892E-01,  4.0850477339E-02, -1.4227445776E-13
  1.0674806344E+01, -2.6235158431E-01,  4.0425022229E-02, -1.4128487150E-13
  1.0701449253E+01, -2.6342297392E-01,  4.0001369880E-02, -1.4029956256E-13
  1.0728165487E+01, -2.6448601774E-01,  3.9579518196E-02, -1.3931851878E-13
  1.0754955393E+01, -2.6554071579E-01,  3.9159465082E-02, -1.3834172802E-13
  1.0781819327E+01, -2.6658706806E-01,  3.8741208453E-02, -1.3736917822E-13
  1.0808757641E+01, -2.6762507454E-01,  3.8324746229E-02, -1.3640085733E-13
  1.0835770695E+01, -2.6865473525E-01,  3.7910076337E-02, -1.3543675338E-13
  1.0862858850E+01, -2.6967605017E-01,  3.7497196709E-02, -1.3447685446E-13
  1.0890022468E+01, -2.7068901932E-01,  3.7086105284E-02, -1.3352114867E-13
  1.0917261915E+01, -2.7169364268E-01,  3.6676800008E-02, -1.3256962419E-13
  1.0944577561E+01, -2.7268992026E-01,  3.6269278831E-02, -1.3162226925E-13
  1.0971969776E+01, -2.7367785206E-01,  3.5863539713E-02, -1.3067907210E-13
  1.0999438935E+01, -2.7465743808E-01,  3.5459580617E-02, -1.2974002107E-13
  1.1026985415E+01, -2.7562867832E-01,  3.5057399512E-02, -1.2880510453E-13
  1.1054609597E+01, -2.7659157278E-01,  3.4656994376E-02, -1.2787431088E-13
  1.1082311862E+01, -2.7754612146E-01,  3.4258363191E-02, -1.2694762860E-13
  1.1110092598E+01, -2.7849232435E-01,  3.3861503945E-02, -1.2602504619E-13
  1.1137952191E+01, -2.7943018147E-01,  3.3466414633E-02, -1.2510655221E-13
  1.1165891035E+01, -2.8035969280E-01,  3.3073093256E-02, -1.2419213527E-13
  1.1193909523E+01, -2.8128085836E-01,  3.2681537821E-02, -1.2328178401E-13
  1.1222008054E+01, -2.8219367813E-01,  3.2291746341E-02, -1.2237548714E-13
  1.1250187028E+01, -2.8309815212E-01,  3.1903716835E-02, -1.2147323341E-13
  1.1278446850E+01, -2.8399428034E-01,  3.1517447327E-02, -1.2057501160E-13
  1.1306787925E+01, -2.8488206277E-01,  3.1132935850E-02, -1.1968081055E-13
  1.1335210664E+01, -2.8576149942E-01,  3.0750180439E-02, -1.1879061916E-13
  1.1363715481E+01, -2.8663259029E-01,  3.0369179139E-02, -1.1790442635E-13
  1.1392302791E+01, -2.8749533538E-01,  2.9989929997E-02, -1.1702222111E-13
  1.1420973016E+01, -2.8834973469E-01,  2.9612431070E-02, -1.1614399244E-13
  1.1449726577E+01, -2.8919578821E-01,  2.9236680417E-02, -1.1526972943E-13
  1.1478563901E+01, -2.9003349596E-01,  2.8862676106E-02, -1.1439942119E-13
  1.1507485418E+01, -2.9086285793E-01,  2.8490416209E-02, -1.1353305687E-13
  1.1536491562E+01, -2.9168387411E-01,  2.8119898806E-02, -1.1267062567E-13
  1.1565582768E+01, -2.9249654451E-01,  2.7751121979E-02, -1.1181211686E-13
  1.1594759477E+01, -2.9330086914E-01,  2.7384083820E-02, -1.1095751971E-13
  1.1624022131E+01, -2.9409684798E-01,  2.7018782425E-02, -1.1010682357E-13
  1.1653371180E+01, -2.9488448104E-01,  2.6655215896E-02, -1.0926001782E-13
  1.1682807072E+01, -2.9566376832E-01,  2.6293382340E-02, -1.0841709188E-13
  1.1712330263E+01, -2.9643470982E-01,  2.5933279872E-02, -1.0757803522E-13
  1.1741941209E+01, -2.9719730554E-01,  2.5574906609E-02, -1.0674283736E-13
  1.1771640374E+01, -2.9795155548E-01,  2.5218260678E-02, -1.0591148785E-13
  1.1801428221E+01, -2.9869745964E-01,  2.4863340209E-02, -1.0508397629E-13
  1.1831305221E+01, -2.9943501802E-01,  2.4510143338E-02, -1.0426029232E-13
  1.1861271846E+01, -3.0016423061E-01,  2.4158668209E-02, -1.0344042562E-13
  1.1891328573E+01, -3.0088509743E-01,  2.3808912968E-02, -1.0262436594E-13
  1.1921475882E+01, -3.0159761846E-01,  2.3460875769E-02, -1.0181210302E-13
  1.1951714259E+01, -3.0230179372E-01,  2.3114554772E-02, -1.0100362669E-13
  1.1982044192E+01, -3.0299762319E-01,  2.2769948142E-02, -1.0019892681E-13
  1.2012466173E+01, -3.0368510688E-01,  2.2427054048E-02, -9.9397993261E-14
  1.2042980700E+01, -3.0436424479E-01,  2.2085870667E-02, -9.8600815990E-14
  1.2073588273E+01, -3.0503503693E-01,  2.1746396181E-02, -9.7807384976E-14
  1.2104289396E+01, -3.0569748328E-01,  2.1408628777E-02, -9.7017690240E-14
  1.2135084580E+01, -3.0635158385E-01,  2.1072566648E-02, -9.6231721846E-14
  1.2165974338E+01, -3.0699733863E-01,  2.0738207992E-02, -9.5449469896E-14
  1.2196959187E+01, -3.0763474764E-01,  2.0405551013E-02, -9.4670924535E-14
  1.2228039650E+01, -3.0826381087E-01,  2.0074593921E-02, -9.3896075950E-14
  1.2259216253E+01, -3.0888452831E-01,  1.9745334931E-02, -9.3124914365E-14
  1.2290489527E+01, -3.0949689998E-01,  1.9417772263E-02, -9.2357430049E-14
  1.2321860007E+01, -3.1010092586E-01,  1.9091904142E-02, -9.1593613307E-14
  1.2353328234E+01, -3.1069660597E-01,  1.8767728802E-02, -9.0833454487E-14
  1.2384894752E+01, -3.1128394029E-01,  1.8445244477E-02, -9.0076943975E-14
  1.2416560111E+01, -3.1186292883E-01,  1.8124449411E-02, -8.9324072198E-14
  1.2448324863E+01, -3.1243357159E-01,  1.7805341851E-02, -8.8574829622E-14
  1.2480189569E+01, -3.1299586857E-01,  1.7487920051E-02, -8.7829206753E-14
  1.2512154792E+01, -3.1354981977E-01,  1.7172182268E-02, -8.7087194137E-14
  1.2544221099E+01, -3.1409542519E-01,  1.6858126767E-02, -8.6348782356E-14
  1.2576389066E+01, -3.1463268483E-01,  1.6545751817E-02, -8.5613962034E-14
  1.2608659268E+01, -3.1516159869E-01,  1.6235055692E-02, -8.4882723833E-14
  1.2641032292E+01, -3.1568216677E-01,  1.5926036673E-02, -8.4155058453E-14
  1.2673508723E+01, -3.1619438906E-01,  1.5618693044E-02, -8.3430956633E-14
  1.2706089157E+01, -3.1669826558E-01,  1.5313023095E-02, -8.2710409151E-14
  1.2738774193E+01, -3.1719379631E-01,  1.5009025124E-02, -8.1993406822E-14
  1.2771564434E+01, -3.1768098126E-01,  1.4706697430E-02, -8.1279940499E-14
  1.2804460489E+01, -3.1815982044E-01,  1.4406038320E-02, -8.0570001074E-14
  1.2837462975E+01, -3.1863031383E-01,  1.4107046106E-02, -7.9863579475E-14
  1.2870572511E+01, -3.1909246144E-01,  1.3809719105E-02, -7.9160666670E-14
