z_m,potential_v,electric_field_v_m,charge_c_m3
  2.2057125743E+01, -5.7677037347E-01, -5.4655392956E-02,  4.5122930454E-14
  2.2114417378E+01, -5.7364742626E-01, -5.4364173969E-02,  4.4890667046E-14
  2.2171859988E+01, -5.7053295668E-01, -5.4073692794E-02,  4.4658898977E-14
  2.2229454412E+01, -5.6742696472E-01, -5.3783949893E-02,  4.4427627432E-14
  2.2287201498E+01, -5.6432945040E-01, -5.3494945721E-02,  4.4196853592E-14
  2.2345102100E+01, -5.6124041371E-01, -5.3206680735E-02,  4.3966578633E-14
  2.2403157079E+01, -5.5815985465E-01, -5.2919155390E-02,  4.3736803728E-14
  2.2461367303E+01, -5.5508777321E-01, -5.2632370136E-02,  4.3507530043E-14
  2.2519733648E+01, -5.5202416941E-01, -5.2346325425E-02,  4.3278758742E-14
  2.2578256996E+01, -5.4896904325E-01, -5.2061021706E-02,  4.3050490982E-14
  2.2636938238E+01, -5.4592239471E-01, -5.1776459427E-02,  4.2822727917E-14
  2.2695778270E+01, -5.4288422380E-01, -5.1492639032E-02,  4.2595470697E-14
  2.2754777999E+01, -5.3985453052E-01, -5.1209560965E-02,  4.2368720465E-14
  2.2813938335E+01, -5.3683331488E-01, -5.0927225670E-02,  4.2142478362E-14
  2.2873260201E+01, -5.3382057686E-01, -5.0645633586E-02,  4.1916745524E-14
  2.2932744523E+01, -5.3081631647E-01, -5.0364785152E-02,  4.1691523081E-14
  2.2992392237E+01, -5.2782053372E-01, -5.0084680806E-02,  4.1466812161E-14
  2.3052204288E+01, -5.2483322860E-01, -4.9805320984E-02,  4.1242613887E-14
  2.3112181626E+01, -5.2185440110E-01, -4.9526706119E-02,  4.1018929375E-14
  2.3172325213E+01, -5.1888405124E-01, -4.9248836643E-02,  4.0795759739E-14
  2.3232636016E+01, -5.1592217901E-01, -4.8971712988E-02,  4.0573106089E-14
  2.3293115011E+01, -5.1296878441E-01, -4.8695335583E-02,  4.0350969530E-14
  2.3353763184E+01, -5.1002386744E-01, -4.8419704854E-02,  4.0129351161E-14
  2.3414581528E+01, -5.0708742810E-01, -4.8144821228E-02,  3.9908252080E-14
  2.3475571046E+01, -5.0415946639E-01, -4.7870685129E-02,  3.9687673378E-14
  2.3536732746E+01, -5.0123998231E-01, -4.7597296980E-02,  3.9467616142E-14
  2.3598067650E+01, -4.9832897587E-01, -4.7324657201E-02,  3.9248081456E-14
  2.3659576786E+01, -4.9542644705E-01, -4.7052766212E-02,  3.9029070399E-14
  2.3721261191E+01, -4.9253239587E-01, -4.6781624431E-02,  3.8810584046E-14
  2.3783121911E+01, -4.8964682231E-01, -4.6511232274E-02,  3.8592623467E-14
  2.3845160003E+01, -4.8676972639E-01, -4.6241590156E-02,  3.8375189728E-14
  2.3907376531E+01, -4.8390110809E-01, -4.5972698489E-02,  3.8158283892E-14
  2.3969772571E+01, -4.8104096743E-01, -4.5704557685E-02,  3.7941907016E-14
  2.4032349206E+01, -4.7818930440E-01, -4.5437168154E-02,  3.7726060154E-14
  2.4095107530E+01, -4.7534611900E-01, -4.5170530305E-02,  3.7510744355E-14
  2.4158048646E+01, -4.7251141123E-01, -4.4904644543E-02,  3.7295960666E-14
  2.4221173669E+01, -4.6968518109E-01, -4.4639511275E-02,  3.7081710127E-14
  2.4284483721E+01, -4.6686742858E-01, -4.4375130903E-02,  3.6867993775E-14
  2.4347979937E+01, -4.6405815370E-01, -4.4111503831E-02,  3.6654812644E-14
  2.4411663460E+01, -4.6125735645E-01, -4.3848630457E-02,  3.6442167762E-14
  2.4475535445E+01, -4.5846503683E-01, -4.3586511182E-02,  3.6230060153E-14
  2.4539597057E+01, -4.5568119485E-01, -4.3325146403E-02,  3.6018490840E-14
  2.4603849471E+01, -4.5290583049E-01, -4.3064536515E-02,  3.5807460837E-14
  2.4668293873E+01, -4.5013894377E-01, -4.2804681913E-02,  3.5596971159E-14
  2.4732931461E+01, -4.4738053467E-01, -4.2545582990E-02,  3.5387022813E-14
  2.4797763442E+01, -4.4463060321E-01, -4.2287240136E-02,  3.5177616804E-14
  2.4862791037E+01, -4.4188914938E-01, -4.2029653743E-02,  3.4968754133E-14
  2.4928015476E+01, -4.3915617317E-01, -4.1772824197E-02,  3.4760435795E-14
  2.4993438002E+01, -4.3643167460E-01, -4.1516751887E-02,  3.4552662784E-14
  2.5059059868E+01, -4.3371565366E-01, -4.1261437196E-02,  3.4345436088E-14
  2.5124882340E+01, -4.3100811035E-01, -4.1006880509E-02,  3.4138756692E-14
  2.5190906695E+01, -4.2830904467E-01, -4.0753082207E-02,  3.3932625576E-14
  2.5257134223E+01, -4.2561845662E-01, -4.0500042673E-02,  3.3727043717E-14
  2.5323566226E+01, -4.2293634621E-01, -4.0247762283E-02,  3.3522012088E-14
  2.5390204018E+01, -4.2026271342E-01, -3.9996241418E-02,  3.3317531657E-14
  2.5457048926E+01, -4.1759755826E-01, -3.9745480452E-02,  3.3113603390E-14
  2.5524102288E+01, -4.1494088074E-01, -3.9495479760E-02,  3.2910228246E-14
  2.5591365457E+01, -4.1229268084E-01, -3.9246239717E-02,  3.2707407185E-14
  2.5658839799E+01, -4.0965295858E-01, -3.8997760692E-02,  3.2505141158E-14
  2.5726526692E+01, -4.0702171394E-01, -3.8750043057E-02,  3.2303431115E-14
  2.5794427526E+01, -4.0439894694E-01, -3.8503087181E-02,  3.2102278002E-14
  2.5862543709E+01, -4.0178465757E-01, -3.8256893431E-02,  3.1901682761E-14
  2.5930876657E+01, -3.9917884583E-01, -3.8011462172E-02,  3.1701646328E-14
  2.5999427805E+01, -3.9658151172E-01, -3.7766793770E-02,  3.1502169639E-14
  2.6068198599E+01, -3.9399265524E-01, -3.7522888587E-02,  3.1303253623E-14
  2.6137190501E+01, -3.9141227639E-01, -3.7279746985E-02,  3.1104899207E-14
  2.6206404984E+01, -3.8884037517E-01, -3.7037369323E-02,  3.0907107313E-14
  2.6275843541E+01, -3.8627695158E-01, -3.6795755961E-02,  3.0709878861E-14
  2.6345507675E+01, -3.8372200563E-01, -3.6554907256E-02,  3.0513214765E-14
  2.6415398908E+01, -3.8117553730E-01, -3.6314823563E-02,  3.0317115937E-14
  2.6485518772E+01, -3.7863754660E-01, -3.6075505236E-02,  3.0121583284E-14
  2.6555868821E+01, -3.7610803354E-01, -3.5836952629E-02,  2.9926617710E-14
  2.6626450618E+01, -3.7358699810E-01, -3.5599166093E-02,  2.9732220115E-14
  2.6697265748E+01, -3.7107444030E-01, -3.5362145978E-02,  2.9538391396E-14
  2.6768315807E+01, -3.6857036013E-01, -3.5125892632E-02,  2.9345132445E-14
  2.6839602410E+01, -3.6607475759E-01, -3.4890406403E-02,  2.9152444151E-14
  2.6911127187E+01, -3.6358763267E-01, -3.4655687637E-02,  2.8960327399E-14
  2.6982891787E+01, -3.6110898539E-01, -3.4421736677E-02,  2.8768783071E-14
  2.7054897874E+01, -3.5863881574E-01, -3.4188553867E-02,  2.8577812045E-14
  2.7127147130E+01, -3.5617712373E-01, -3.3956139548E-02,  2.8387415195E-14
  2.7199641252E+01, -3.5372390934E-01, -3.3724494060E-02,  2.8197593392E-14
  2.7272381959E+01, -3.5127917258E-01, -3.3493617742E-02,  2.8008347503E-14
  2.7345370985E+01, -3.4884291345E-01, -3.3263510932E-02,  2.7819678390E-14
  2.7418610082E+01, -3.4641513196E-01, -3.3034173964E-02,  2.7631586914E-14
  2.7492101022E+01, -3.4399582809E-01, -3.2805607174E-02,  2.7444073930E-14
  2.7565845595E+01, -3.4158500186E-01, -3.2577810895E-02,  2.7257140292E-14
  2.7639845609E+01, -3.3918265325E-01, -3.2350785458E-02,  2.7070786847E-14
  2.7714102892E+01, -3.3678878228E-01, -3.2124531194E-02,  2.6885014441E-14
  2.7788619292E+01, -3.3440338894E-01, -3.1899048432E-02,  2.6699823916E-14
  2.7863396676E+01, -3.3202647322E-01, -3.1674337499E-02,  2.6515216110E-14
  2.7938436931E+01, -3.2965803514E-01, -3.1450398721E-02,  2.6331191857E-14
  2.8013741964E+01, -3.2729807469E-01, -3.1227232424E-02,  2.6147751989E-14
  2.8089313704E+01, -3.2494659187E-01, -3.1004838931E-02,  2.5964897332E-14
  2.8165154100E+01, -3.2260358668E-01, -3.0783218563E-02,  2.5782628710E-14
  2.8241265122E+01, -3.2026905912E-01, -3.0562371642E-02,  2.5600946945E-14
  2.8317648762E+01, -3.1794300920E-01, -3.0342298487E-02,  2.5419852852E-14
  2.8394307033E+01, -3.1562543690E-01, -3.0122999416E-02,  2.5239347244E-14
  2.8471241971E+01, -3.1331634223E-01, -2.9904474745E-02,  2.5059430933E-14
  2.8548455635E+01, -3.1101572520E-01, -2.9686724790E-02,  2.4880104723E-14
  2.8625950105E+01, -3.0872358579E-01, -2.9469749864E-02,  2.4701369418E-14
  2.8703727486E+01, -3.0643992402E-01, -2.9253550281E-02,  2.4523225817E-14
  2.8781789906E+01, -3.0416473988E-01, -2.9038126352E-02,  2.4345674715E-14
  2.8860139515E+01, -3.0189803336E-01, -2.8823478385E-02,  2.4168716906E-14
  2.8938778490E+01, -2.9963980448E-01, -2.8609606691E-02,  2.3992353177E-14
  2.9017709032E+01, -2.9739005323E-01, -2.8396511576E-02,  2.3816584314E-14
  2.9096933364E+01, -2.9514877961E-01, -2.8184193345E-02,  2.3641411100E-14
  2.9176453739E+01, -2.9291598362E-01, -2.7972652304E-02,  2.3466834312E-14
  2.9256272433E+01, -2.9069166526E-01, -2.7761888756E-02,  2.3292854726E-14
  2.9336391747E+01, -2.8847582453E-01, -2.7551903002E-02,  2.3119473113E-14
  2.9416814012E+01, -2.8626846143E-01, -2.7342695344E-02,  2.2946690241E-14
  2.9497541582E+01, -2.8406957597E-01, -2.7134266079E-02,  2.2774506876E-14
  2.9578576841E+01, -2.8187916813E-01, -2.6926615507E-02,  2.2602923779E-14
  2.9659922201E+01, -2.7969723792E-01, -2.6719743923E-02,  2.2431941707E-14
  2.9741580099E+01, -2.7752378535E-01, -2.6513651624E-02,  2.2261561415E-14
  2.9823553005E+01, -2.7535881041E-01, -2.6308338902E-02,  2.2091783654E-14
  2.9905843415E+01, -2.7320231309E-01, -2.6103806051E-02,  2.1922609173E-14
  2.9988453855E+01, -2.7105429341E-01, -2.5900053361E-02,  2.1754038716E-14
  3.0071386882E+01, -2.6891475136E-01, -2.5697081123E-02,  2.1586073023E-14
  3.0154645083E+01, -2.6678368694E-01, -2.5494889626E-02,  2.1418712832E-14
  3.0238231075E+01, -2.6466110015E-01, -2.5293479157E-02,  2.1251958879E-14
  3.0322147509E+01, -2.6254699099E-01, -2.5092850001E-02,  2.1085811893E-14
  3.0406397065E+01, -2.6044135946E-01, -2.4893002445E-02,  2.0920272602E-14
  3.0490982457E+01, -2.5834420556E-01, -2.4693936770E-02,  2.0755341731E-14
  3.0575906433E+01, -2.5625552929E-01, -2.4495653260E-02,  2.0591020001E-14
  3.0661171773E+01, -2.5417533065E-01, -2.4298152196E-02,  2.0427308129E-14
  3.0746781291E+01, -2.5210360965E-01, -2.4101433856E-02,  2.0264206830E-14
  3.0832737836E+01, -2.5004036627E-01, -2.3905498519E-02,  2.0101716815E-14
  3.0919044294E+01, -2.4798560053E-01, -2.3710346463E-02,  1.9939838792E-14
  3.1005703584E+01, -2.4593931241E-01, -2.3515977963E-02,  1.9778573464E-14
  3.1092718664E+01, -2.4390150193E-01, -2.3322393293E-02,  1.9617921534E-14
  3.1180092526E+01, -2.4187216908E-01, -2.3129592727E-02,  1.9457883698E-14
  3.1267828203E+01, -2.3985131386E-01, -2.2937576537E-02,  1.9298460653E-14
  3.1355928764E+01, -2.3783893626E-01, -2.2746344992E-02,  1.9139653088E-14
  3.1444397318E+01, -2.3583503630E-01, -2.2555898364E-02,  1.8981461692E-14
  3.1533237014E+01, -2.3383961397E-01, -2.2366236919E-02,  1.8823887150E-14
  3.1622451039E+01, -2.3185266928E-01, -2.2177360924E-02,  1.8666930143E-14
  3.1712042624E+01, -2.2987420221E-01, -2.1989270646E-02,  1.8510591349E-14
  3.1802015039E+01, -2.2790421277E-01, -2.1801966348E-02,  1.8354871444E-14
  3.1892371598E+01, -2.2594270096E-01, -2.1615448293E-02,  1.8199771100E-14
  3.1983115659E+01, -2.2398966679E-01, -2.1429716744E-02,  1.8045290984E-14
  3.2074250621E+01, -2.2204511024E-01, -2.1244771960E-02,  1.7891431763E-14
  3.2165779930E+01, -2.2010903133E-01, -2.1060614200E-02,  1.7738194098E-14
  3.2257707077E+01, -2.1818143004E-01, -2.0877243724E-02,  1.7585578647E-14
  3.2350035598E+01, -2.1626230639E-01, -2.0694660787E-02,  1.7433586068E-14
  3.2442769078E+01, -2.1435166037E-01, -2.0512865646E-02,  1.7282217012E-14
  3.2535911149E+01, -2.1244949197E-01, -2.0331858553E-02,  1.7131472129E-14
  3.2629465490E+01, -2.1055580121E-01, -2.0151639763E-02,  1.6981352064E-14
  3.2723435834E+01, -2.0867058808E-01, -1.9972209526E-02,  1.6831857460E-14
  3.2817825960E+01, -2.0679385258E-01, -1.9793568094E-02,  1.6682988958E-14
  3.2912639701E+01, -2.0492559471E-01, -1.9615715716E-02,  1.6534747193E-14
  3.3007880941E+01, -2.0306581448E-01, -1.9438652640E-02,  1.6387132799E-14
  3.3103553619E+01, -2.0121451187E-01, -1.9262379112E-02,  1.6240146405E-14
  3.3199661727E+01, -1.9937168689E-01, -1.9086895378E-02,  1.6093788640E-14
  3.3296209312E+01, -1.9753733954E-01, -1.8912201682E-02,  1.5948060127E-14
  3.3393200480E+01, -1.9571146983E-01, -1.8738298267E-02,  1.5802961486E-14
  3.3490639390E+01, -1.9389407774E-01, -1.8565185376E-02,  1.5658493335E-14
  3.3588530264E+01, -1.9208516329E-01, -1.8392863248E-02,  1.5514656288E-14
  3.3686877381E+01, -1.9028472647E-01, -1.8221332124E-02,  1.5371450956E-14
  3.3785685081E+01, -1.8849276727E-01, -1.8050592240E-02,  1.5228877948E-14
  3.3884957766E+01, -1.8670928571E-01, -1.7880643835E-02,  1.5086937869E-14
  3.3984699902E+01, -1.8493428178E-01, -1.7711487144E-02,  1.4945631319E-14
  3.4084916018E+01, -1.8316775548E-01, -1.7543122400E-02,  1.4804958899E-14
  3.4185610709E+01, -1.8140970681E-01, -1.7375549839E-02,  1.4664921202E-14
  3.4286788637E+01, -1.7966013577E-01, -1.7208769691E-02,  1.4525518823E-14
  3.4388454532E+01, -1.7791904236E-01, -1.7042782187E-02,  1.4386752350E-14
  3.4490613193E+01, -1.7618642659E-01, -1.6877587557E-02,  1.4248622369E-14
  3.4593269490E+01, -1.7446228844E-01, -1.6713186029E-02,  1.4111129463E-14
  3.4696428365E+01, -1.7274662792E-01, -1.6549577831E-02,  1.3974274213E-14
  3.4800094835E+01, -1.7103944504E-01, -1.6386763188E-02,  1.3838057196E-14
  3.4904273990E+01, -1.6934073978E-01, -1.6224742326E-02,  1.3702478984E-14
  3.5008970997E+01, -1.6765051216E-01, -1.6063515467E-02,  1.3567540149E-14
  3.5114191103E+01, -1.6596876217E-01, -1.5903082834E-02,  1.3433241259E-14
  3.5219939633E+01, -1.6429548980E-01, -1.5743444648E-02,  1.3299582878E-14
  3.5326221993E+01, -1.6263069507E-01, -1.5584601129E-02,  1.3166565568E-14
  3.5433043673E+01, -1.6097437797E-01, -1.5426552496E-02,  1.3034189886E-14
  3.5540410248E+01, -1.5932653850E-01, -1.5269298966E-02,  1.2902456389E-14
  3.5648327378E+01, -1.5768717666E-01, -1.5112840756E-02,  1.2771365629E-14
  3.5756800813E+01, -1.5605629245E-01, -1.4957178081E-02,  1.2640918154E-14
  3.5865836392E+01, -1.5443388587E-01, -1.4802311154E-02,  1.2511114511E-14
  3.5975440045E+01, -1.5281995693E-01, -1.4648240188E-02,  1.2381955244E-14
  3.6085617799E+01, -1.5121450561E-01, -1.4494965395E-02,  1.2253440892E-14
  3.6196375774E+01, -1.4961753192E-01, -1.4342486985E-02,  1.2125571992E-14
  3.6307720189E+01, -1.4802903587E-01, -1.4190805168E-02,  1.1998349079E-14
  3.6419657365E+01, -1.4644901744E-01, -1.4039920151E-02,  1.1871772682E-14
  3.6532193721E+01, -1.4487747665E-01, -1.3889832141E-02,  1.1745843331E-14
  3.6645335785E+01, -1.4331441349E-01, -1.3740541344E-02,  1.1620561550E-14
  3.6759090188E+01, -1.4175982795E-01, -1.3592047964E-02,  1.1495927861E-14
  3.6873463672E+01, -1.4021372005E-01, -1.3444352204E-02,  1.1371942783E-14
  3.6988463092E+01, -1.3867608978E-01, -1.3297454267E-02,  1.1248606831E-14
  3.7104095413E+01, -1.3714693714E-01, -1.3151354353E-02,  1.1125920519E-14
  3.7220367720E+01, -1.3562626213E-01, -1.3006052661E-02,  1.1003884356E-14
  3.7337287215E+01, -1.3411406475E-01, -1.2861549391E-02,  1.0882498849E-14
  3.7454861224E+01, -1.3261034500E-01, -1.2717844740E-02,  1.0761764502E-14
  3.7573097195E+01, -1.3111510288E-01, -1.2574938903E-02,  1.0641681816E-14
  3.7692002705E+01, -1.2962833840E-01, -1.2432832076E-02,  1.0522251288E-14
  3.7811585461E+01, -1.2815005154E-01, -1.2291524453E-02,  1.0403473414E-14
  3.7931853303E+01, -1.2668024232E-01, -1.2151016226E-02,  1.0285348684E-14
  3.8052814208E+01, -1.2521891072E-01, -1.2011307586E-02,  1.0167877589E-14
  3.8174476293E+01, -1.2376605676E-01, -1.1872398725E-02,  1.0051060613E-14
  3.8296847817E+01, -1.2232168042E-01, -1.1734289831E-02,  9.9348982401E-15
  3.8419937184E+01, -1.2088578172E-01, -1.1596981091E-02,  9.8193909496E-15
  3.8543752952E+01, -1.1945836065E-01, -1.1460472694E-02,  9.7045392184E-15
  3.8668303827E+01, -1.1803941721E-01, -1.1324764824E-02,  9.5903435207E-15
  3.8793598676E+01, -1.1662895140E-01, -1.1189857665E-02,  9.4768043273E-15
  3.8919646526E+01, -1.1522696322E-01, -1.1055751402E-02,  9.3639221062E-15
  3.9046456567E+01, -1.1383345267E-01, -1.0922446217E-02,  9.2516973226E-15
  3.9174038159E+01, -1.1244841975E-01, -1.0789942289E-02,  9.1401304384E-15
  3.9302400835E+01, -1.1107186446E-01, -1.0658239800E-02,  9.0292219129E-15
  3.9431554306E+01, -1.0970378681E-01, -1.0527338927E-02,  8.9189722021E-15
  3.9561508463E+01, -1.0834418678E-01, -1.0397239848E-02,  8.8093817594E-15
  3.9692273383E+01, -1.0699306439E-01, -1.0267942741E-02,  8.7004510350E-15
  3.9823859336E+01, -1.0565041962E-01, -1.0139447779E-02,  8.5921804762E-15
  3.9956276786E+01, -1.0431625249E-01, -1.0011755136E-02,  8.4845705274E-15
  4.0089536398E+01, -1.0299056298E-01, -9.8848649867E-03,  8.3776216301E-15
  4.0223649044E+01, -1.0167335111E-01, -9.7587775016E-03,  8.2713342229E-15
  4.0358625805E+01, -1.0036461687E-01, -9.6334928514E-03,  8.1657087412E-15
  4.0494477982E+01, -9.9064360259E-02, -9.5090112058E-03,  8.0607456178E-15
  4.0631217094E+01, -9.7772581279E-02, -9.3853327329E-03,  7.9564452823E-15
  4.0768854894E+01, -9.6489279929E-02, -9.2624575998E-03,  7.8528081616E-15
  4.0907403363E+01, -9.5214456210E-02, -9.1403859727E-03,  7.7498346796E-15
  4.1046874729E+01, -9.3948110122E-02, -9.0191180163E-03,  7.6475252571E-15
  4.1187281462E+01, -9.2690241665E-02, -8.8986538943E-03,  7.5458803123E-15
  4.1328636289E+01, -9.1440850838E-02, -8.7789937693E-03,  7.4449002604E-15
  4.1470952197E+01, -9.0199937642E-02, -8.6601378027E-03,  7.3445855134E-15
  4.1614242440E+01, -8.8967502077E-02, -8.5420861548E-03,  7.2449364807E-15
  4.1758520549E+01, -8.7743544142E-02, -8.4248389848E-03,  7.1459535687E-15
  4.1903800337E+01, -8.6528063838E-02, -8.3083964506E-03,  7.0476371809E-15
  4.2050095909E+01, -8.5321061165E-02, -8.1927587092E-03,  6.9499877179E-15
  4.2197421667E+01, -8.4122536122E-02, -8.0779259162E-03,  6.8530055773E-15
  4.2345792324E+01, -8.2932488711E-02, -7.9638982262E-03,  6.7566911541E-15
  4.2495222908E+01, -8.1750918930E-02, -7.8506757927E-03,  6.6610448400E-15
  4.2645728773E+01, -8.0577826779E-02, -7.7382587681E-03,  6.5660670241E-15
  4.2797325607E+01, -7.9413212260E-02, -7.6266473034E-03,  6.4717580925E-15
  4.2950029445E+01, -7.8257075371E-02, -7.5158415488E-03,  6.3781184285E-15
  4.3103856678E+01, -7.7109416113E-02, -7.4058416533E-03,  6.2851484123E-15
  4.3258824059E+01, -7.5970234485E-02, -7.2966477645E-03,  6.1928484215E-15
  4.3414948723E+01, -7.4839530488E-02, -7.1882600292E-03,  6.1012188306E-15
  4.3572248189E+01, -7.3717304122E-02, -7.0806785928E-03,  6.0102600113E-15
  4.3730740379E+01, -7.2603555387E-02, -6.9739035999E-03,  5.9199723324E-15
  4.3890443625E+01, -7.1498284282E-02, -6.8679351938E-03,  5.8303561599E-15
  4.4051376685E+01, -7.0401490809E-02, -6.7627735164E-03,  5.7414118570E-15
  4.4213558757E+01, -6.9313174965E-02, -6.6584187090E-03,  5.6531397837E-15
  4.4377009489E+01, -6.8233336753E-02, -6.5548709114E-03,  5.5655402974E-15
  4.4541748997E+01, -6.7161976171E-02, -6.4521302623E-03,  5.4786137526E-15
  4.4707797876E+01, -6.6099093220E-02, -6.3501968995E-03,  5.3923605009E-15
  4.4875177220E+01, -6.5044687900E-02, -6.2490709595E-03,  5.3067808911E-15
  4.5043908635E+01, -6.3998760210E-02, -6.1487525778E-03,  5.2218752690E-15
  4.5214014257E+01, -6.2961310151E-02, -6.0492418885E-03,  5.1376439776E-15
  4.5385516769E+01, -6.1932337723E-02, -5.9505390250E-03,  5.0540873573E-15
  4.5558439419E+01, -6.0911842926E-02, -5.8526441192E-03,  4.9712057451E-15
  4.5732806040E+01, -5.9899825759E-02, -5.7555573021E-03,  4.8889994758E-15
  4.5908641068E+01, -5.8896286223E-02, -5.6592787036E-03,  4.8074688807E-15
  4.6085969565E+01, -5.7901224318E-02, -5.5638084523E-03,  4.7266142888E-15
  4.6264817237E+01, -5.6914640043E-02, -5.4691466759E-03,  4.6464360260E-15
  4.6445210460E+01, -5.5936533399E-02, -5.3752935008E-03,  4.5669344153E-15
  4.6627176301E+01, -5.4966904386E-02, -5.2822490524E-03,  4.4881097769E-15
  4.6810742545E+01, -5.4005753004E-02, -5.1900134549E-03,  4.4099624283E-15
  4.6995937715E+01, -5.3053079252E-02, -5.0985868315E-03,  4.3324926840E-15
  4.7182791107E+01, -5.2108883131E-02, -5.0079693043E-03,  4.2557008558E-15
  4.7371332810E+01, -5.1173164641E-02, -4.9181609940E-03,  4.1795872525E-15
  4.7561593739E+01, -5.0245923781E-02, -4.8291620207E-03,  4.1041521802E-15
  4.7753605665E+01, -4.9327160552E-02, -4.7409725028E-03,  4.0293959420E-15
  4.7947401248E+01, -4.8416874954E-02, -4.6535925581E-03,  3.9553188385E-15
  4.8143014066E+01, -4.7515066987E-02, -4.5670223031E-03,  3.8819211671E-15
  4.8340478656E+01, -4.6621736650E-02, -4.4812618530E-03,  3.8092032226E-15
  4.8539830546E+01, -4.5736883944E-02, -4.3963113221E-03,  3.7371652969E-15
  4.8741106296E+01, -4.4860508869E-02, -4.3121708237E-03,  3.6658076790E-15
  4.8944343536E+01, -4.3992611424E-02, -4.2288404697E-03,  3.5951306553E-15
  4.9149581011E+01, -4.3133191611E-02, -4.1463203712E-03,  3.5251345092E-15
  4.9356858624E+01, -4.2282249427E-02, -4.0646106379E-03,  3.4558195213E-15
  4.9566217482E+01, -4.1439784875E-02, -3.9837113786E-03,  3.3871859694E-15
  4.9777699946E+01, -4.0605797953E-02, -3.9036227009E-03,  3.3192341285E-15
  4.9991349681E+01, -3.9780288662E-02, -3.8243447114E-03,  3.2519642708E-15
  5.0207211714E+01, -3.8963257002E-02, -3.7458775155E-03,  3.1853766656E-15
  5.0425332485E+01, -3.8154702973E-02, -3.6682212176E-03,  3.1194715795E-15
  5.0645759912E+01, -3.7354626574E-02, -3.5913759208E-03,  3.0542492763E-15
  5.0868543453E+01, -3.6563027806E-02, -3.5153417273E-03,  2.9897100168E-15
  5.1093734171E+01, -3.5779906668E-02, -3.4401187381E-03,  2.9258540592E-15
  5.1321384807E+01, -3.5005263162E-02, -3.3657070532E-03,  2.8626816589E-15
  5.1551549852E+01, -3.4239097286E-02, -3.2921067713E-03,  2.8001930683E-15
  5.1784285625E+01, -3.3481409040E-02, -3.2193179903E-03,  2.7383885371E-15
  5.2019650360E+01, -3.2732198426E-02, -3.1473408068E-03,  2.6772683123E-15
  5.2257704288E+01, -3.1991465442E-02, -3.0761753162E-03,  2.6168326379E-15
  5.2498509731E+01, -3.1259210089E-02, -3.0058216131E-03,  2.5570817553E-15
  5.2742131205E+01, -3.0535432367E-02, -2.9362797907E-03,  2.4980159031E-15
  5.2988635516E+01, -2.9820132275E-02, -2.8675499414E-03,  2.4396353168E-15
  5.3238091876E+01, -2.9113309814E-02, -2.7996321563E-03,  2.3819402295E-15
  5.3490572018E+01, -2.8414964984E-02, -2.7325265255E-03,  2.3249308713E-15
  5.3746150319E+01, -2.7725097784E-02, -2.6662331379E-03,  2.2686074695E-15
  5.4004903931E+01, -2.7043708215E-02, -2.6007520814E-03,  2.2129702486E-15
  5.4266912925E+01, -2.6370796277E-02, -2.5360834428E-03,  2.1580194305E-15
  5.4532260434E+01, -2.5706361970E-02, -2.4722273078E-03,  2.1037552340E-15
  5.4801032818E+01, -2.5050405293E-02, -2.4091837610E-03,  2.0501778754E-15
  5.5073319825E+01, -2.4402926247E-02, -2.3469528859E-03,  1.9972875680E-15
  5.5349214779E+01, -2.3763924832E-02, -2.2855347649E-03,  1.9450845225E-15
  5.5628814767E+01, -2.3133401048E-02, -2.2249294794E-03,  1.8935689467E-15
  5.5912220846E+01, -2.2511354894E-02, -2.1651371095E-03,  1.8427410456E-15
  5.6199538262E+01, -2.1897786371E-02, -2.1061577344E-03,  1.7926010215E-15
  5.6490876685E+01, -2.1292695479E-02, -2.0479914323E-03,  1.7431490738E-15
  5.6786350460E+01, -2.0696082217E-02, -1.9906382800E-03,  1.6943853992E-15
  5.7086078878E+01, -2.0107946586E-02, -1.9340983534E-03,  1.6463101917E-15
  5.7390186464E+01, -1.9528288586E-02, -1.8783717274E-03,  1.5989236424E-15
  5.7698803288E+01, -1.8957108216E-02, -1.8234584756E-03,  1.5522259397E-15
  5.8012065299E+01, -1.8394405478E-02, -1.7693586707E-03,  1.5062172691E-15
  5.8330114685E+01, -1.7840180369E-02, -1.7160723841E-03,  1.4608978134E-15
  5.8653100262E+01, -1.7294432892E-02, -1.6635996865E-03,  1.4162677528E-15
  5.8981177890E+01, -1.6757163045E-02, -1.6119406470E-03,  1.3723272643E-15
  5.9314510927E+01, -1.6228370830E-02, -1.5610953340E-03,  1.3290765226E-15
  5.9653270715E+01, -1.5708056244E-02, -1.5110638147E-03,  1.2865156994E-15
  5.9997637113E+01, -1.5196219290E-02, -1.4618461551E-03,  1.2446449635E-15
  6.0347799067E+01, -1.4692859966E-02, -1.4134424204E-03,  1.2034644813E-15
  6.0703955233E+01, -1.4197978273E-02, -1.3658526744E-03,  1.1629744160E-15
  6.1066314659E+01, -1.3711574211E-02, -1.3190769800E-03,  1.1231749283E-15
  6.1435097516E+01, -1.3233647779E-02, -1.2731153989E-03,  1.0840661761E-15
  6.1810535906E+01, -1.2764198978E-02, -1.2279679920E-03,  1.0456483145E-15
  6.2192874736E+01, -1.2303227808E-02, -1.1836348186E-03,  1.0079214958E-15
  6.2582372682E+01, -1.1850734269E-02, -1.1401159375E-03,  9.7088586968E-16
